permno,date,ret,dlret,shrout,prc,vol,exchcd,ret_adj
85672,2000-09-29,0.827586,,4131.0,9.9375,29227.0,3,0.8275860000000002
19510,1958-01-31,0.08134,,1547.0,28.25,46.0,1,0.0813399999999999
90565,2005-10-31,0.175325,,67667.0,18.1,15449.0,1,0.1753249999999999
13528,2019-11-29,0.044192,,4453.0,59.78,2530.0,3,0.044192
91222,2011-04-29,-0.004092,,5950.0,24.34,8286.0,4,-0.0040919999999999
12175,1999-12-31,0.02,,1500.0,54.5,445.0,1,0.02
79390,2001-11-30,0.410256,,30181.0,4.95,38212.0,3,0.4102559999999999
84782,2001-06-29,-0.108108,,1769.0,-1.65,107.0,1,-0.1081079999999999
14277,2015-09-30,-0.108569,,1265383.0,68.97,1894121.0,1,-0.108569
92331,2009-12-31,0.127261,,42344.0,17.99,87593.0,1,0.127261
37508,1966-06-30,0.193694,,1896.0,32.875,1174.0,1,0.193694
16046,1987-11-30,0.176471,,12147.0,2.5,5745.0,3,0.176471
64451,1987-07-31,0.060976,,5062.0,10.875,3174.0,1,0.0609759999999999
81553,1995-11-30,0.145455,,7516.0,15.75,2885.0,3,0.1454550000000001
27642,1999-10-29,0.052632,,3085.0,2.5,1218.0,2,0.052632
61146,2021-06-30,0.044504,,25878.0,69.94,64260.0,1,0.0445040000000001
37161,2012-01-31,-0.056949,,215767.0,18.05,346129.0,1,-0.056949
10441,1989-09-29,-0.166667,,6111.0,3.75,6304.0,3,-0.166667
42497,1969-06-30,-0.075343,,620.0,16.875,92.0,2,-0.0753429999999999
46877,1974-02-28,-0.095238,,8802.0,19.0,706.0,1,-0.095238
91734,2011-02-28,0.100559,,31002.0,3.88,14746.0,3,0.100559
28302,1998-12-31,0.071429,,12020.0,45.0,10303.0,1,0.0714289999999999
83549,2001-05-31,-0.666667,,4337.0,0.2,5050.0,3,-0.666667
49787,1987-10-30,-0.233766,,24296.0,14.75,8872.0,2,-0.233766
23473,1975-02-28,0.316456,,4271.0,-13.0,,3,0.316456
73315,1980-11-28,-0.080718,,3061.0,-12.8125,,3,-0.0807179999999999
55554,1979-05-31,0.180556,,1705.0,-5.3125,336.0,2,0.1805559999999999
13330,2015-01-30,-0.15201,,14922.0,3.375,1184.0,3,-0.1520099999999999
48565,1994-10-31,-0.007813,,10016.0,15.875,9038.0,1,-0.0078129999999999
27086,1960-03-31,0.147959,,3996.0,28.125,371.0,1,0.1479589999999999
89510,2007-09-28,0.089164,,1256.0,27.4,1091.0,1,0.089164
80774,2016-11-30,0.388147,,75013.0,33.26,321598.0,1,0.388147
12473,2011-02-28,0.009097,,73300.0,14.42,242644.0,1,0.0090969999999999
26463,1988-07-29,-0.102273,,2122.0,19.75,214.0,3,-0.102273
18884,1980-11-28,0.04065,,10250.0,16.0,8573.0,1,0.04065
61778,2005-07-29,-0.078227,,4173.0,70.7,3002.0,1,-0.078227
19079,1990-08-31,-0.305556,,18554.0,12.5,19023.0,3,-0.3055559999999999
88461,1991-11-29,0.020741,,2900.0,-3.375,389.0,3,0.0207409999999999
22074,1988-08-31,-0.026316,,27050.0,9.25,4579.0,1,-0.026316
66617,1992-07-31,0.208333,,7029.0,-0.90625,183.0,3,0.2083330000000001
11369,1994-05-31,-0.019231,,11939.0,25.5,1465.0,3,-0.0192309999999999
39204,1976-01-30,0.266667,,2876.0,2.375,700.0,2,0.266667
14753,2015-10-30,0.177519,,5610.0,15.19,18437.0,1,0.1775189999999999
11674,1982-08-31,0.134831,,100704.0,12.625,45416.0,1,0.1348309999999999
81889,1997-08-29,-0.018605,,18870.0,26.375,4118.0,3,-0.0186049999999999
12927,2017-06-30,0.112782,,55803.0,48.84,87133.0,3,0.1127819999999999
75133,1989-03-31,0.363636,,0.0,5.625,3169.0,2,0.363636
63504,1982-03-31,-0.06383,,3868.0,-5.5,,3,-0.06383
81184,2001-12-31,0.170663,,6077.0,8.3,8578.0,3,0.170663
47968,1970-08-31,0.22449,,1335.0,15.0,689.0,1,0.22449
10586,1988-06-30,0.025641,,1469.0,20.0,171.0,3,0.025641
64864,2001-09-28,-0.17551,,19200.0,4.04,5641.0,3,-0.17551
74625,1981-01-30,,,,,,3,0.0
82615,1998-11-30,0.147727,,5231.0,6.3125,24049.0,3,0.1477269999999999
13938,2018-02-28,0.058219,,3347.0,15.45,2729.0,3,0.058219
15034,1967-06-30,0.186047,,2642.0,25.5,4427.0,1,0.186047
88172,2002-01-31,-0.098416,,54101.0,39.85,161976.0,1,-0.098416
42710,1978-03-31,0.031746,,10077.0,16.25,966.0,1,0.031746
87800,2006-04-28,-0.02418,,102975.0,22.6,613042.0,3,-0.0241799999999999
81621,2003-04-30,0.042042,,60462.0,3.47,145099.0,3,0.0420419999999999
52142,1974-12-31,0.020408,,8208.0,3.125,747.0,2,0.0204079999999999
12781,1992-07-31,0.084806,,7793.0,38.375,711.0,1,0.0848059999999999
30411,1996-12-31,-0.002796,,1004.0,-22.875,81.0,3,-0.002796
45524,1981-03-31,-0.12,,6023.0,2.75,561.0,2,-0.12
78216,2016-07-29,0.101449,,21358.0,0.76,8398.0,2,0.1014489999999999
89478,2011-04-29,0.084922,,7000.0,78.75,2197.0,4,0.0849219999999999
13901,2003-08-29,0.030243,,2029498.0,41.22,1153683.0,1,0.030243
38973,1985-04-30,-0.011628,,58649.0,31.875,23741.0,1,-0.0116279999999999
76310,2000-06-30,-0.085044,,5954.0,-4.875,343.0,3,-0.085044
89276,2002-12-31,-0.16476,,25387.0,10.95,15380.0,3,-0.16476
82251,2011-07-29,-0.011899,,3643.0,-19.515,369.0,3,-0.0118989999999999
38180,1976-02-27,0.090909,,2670.0,4.5,426.0,2,0.0909089999999999
90553,1990-01-31,0.0,,5205.0,2.75,1844.0,3,0.0
87082,2003-09-30,0.141049,,31156.0,6.31,131717.0,3,0.1410489999999999
82635,2011-08-31,0.013388,,39211.0,27.19,142739.0,1,0.0133879999999999
24563,1974-08-30,-0.128447,,53500.0,17.25,4869.0,1,-0.1284469999999999
87019,2000-08-31,-0.066327,,60192.0,11.4375,140420.0,3,-0.066327
82166,1981-04-30,0.0,,966.0,-1.6875,,3,0.0
87785,2006-04-28,-0.137541,,33729.0,15.99,64544.0,3,-0.137541
79851,1999-04-30,-0.007186,,3051.0,51.8125,402.0,3,-0.007186
85415,2002-05-31,0.175743,,13883.0,4.75,45029.0,3,0.1757429999999999
87899,1985-02-28,-0.044025,,1285.0,-9.5,1261.0,3,-0.0440249999999999
86247,1986-04-30,-0.022857,,1737.0,-10.0,893.0,3,-0.022857
82293,1995-10-31,,,5759.0,4.875,856.0,3,0.0
91322,2007-11-30,-0.129056,,92890.0,11.81,198225.0,1,-0.129056
89995,2017-09-29,0.011486,,46477.0,152.28,41319.0,4,0.0114860000000001
87476,2004-08-31,0.028676,,4577.0,30.85,1016.0,3,0.0286759999999999
76502,1993-03-31,0.16,,67.0,14.5,231.0,3,0.1599999999999999
76714,2006-10-31,-0.018321,,17166.0,12.86,19591.0,1,-0.018321
36089,1969-05-29,-0.065217,,22268.0,5.375,5091.0,2,-0.0652169999999999
85533,1998-12-31,-0.076923,,4307.0,0.75,15832.0,3,-0.0769229999999999
16628,1974-01-31,0.636364,,4573.0,-4.5,,3,0.6363639999999999
44345,1987-03-31,0.122807,,3456.0,16.0,3036.0,3,0.1228069999999998
19052,1994-11-30,-0.049492,,36520.0,27.75,19734.0,3,-0.0494919999999999
33612,1981-12-31,-0.119403,,8603.0,-29.5,,3,-0.119403
18163,1970-04-30,-0.079587,,40724.0,99.625,1763.0,1,-0.0795869999999999
50972,1978-03-31,0.128073,,7083.0,15.25,968.0,1,0.1280730000000001
43166,1970-12-31,0.093023,,1074.0,5.875,317.0,2,0.093023
10791,1998-04-30,-0.06278,,187746.0,13.0625,387985.0,1,-0.06278
12971,2014-05-30,0.012326,,11864.0,2.16,944.0,3,0.012326
25743,1989-08-31,-0.178571,,2377.0,2.875,3402.0,3,-0.178571
82479,1996-10-31,0.03871,,1035.0,10.0625,677.0,3,0.03871
85047,2012-02-29,0.071081,,12350.0,11.0,487.0,3,0.0710809999999999
89011,2004-02-27,-0.001977,,23895.0,14.43,8227.0,1,-0.001977
79828,1993-11-30,,,1570.0,12.0,7267.0,3,0.0
30322,1966-11-30,0.652174,,1577.0,4.75,1506.0,3,0.652174
17961,1990-08-31,-0.2,,14464.0,25.5,8420.0,1,-0.1999999999999999
22517,1976-06-30,0.009877,,26725.0,20.0,2217.0,1,0.0098769999999999
40950,1971-09-30,0.0,,2008.0,3.125,262.0,2,0.0
91810,2011-05-31,-0.015525,,1400.0,46.29,707.0,4,-0.015525
79683,1996-07-31,-0.013954,,21627.0,13.25,46072.0,3,-0.013954
82679,1997-01-31,0.112108,,13162.0,31.0,15078.0,3,0.1121080000000001
11845,1997-03-31,-0.052326,,3414.0,40.75,4934.0,1,-0.0523259999999999
85863,2016-01-29,0.131665,,69277.0,55.18,127845.0,3,0.1316649999999999
23393,2016-07-29,-0.045194,,128330.0,98.24,122395.0,1,-0.0451939999999999
60097,2006-09-29,-0.009808,,1149343.0,46.44,1106091.0,1,-0.009808
91997,2007-11-30,-0.051954,,250.0,21.35,428.0,4,-0.051954
13843,2021-04-30,-0.059715,,78676.0,52.4,104786.0,1,-0.0597149999999999
80575,2009-10-30,-0.07403,,49050.0,23.39,64764.0,1,-0.07403
84253,2002-06-28,-0.129032,,10753.0,2.7,1925.0,3,-0.129032
22170,1973-12-31,0.272727,,5576.0,42.0,1475.0,1,0.2727269999999999
41574,2001-10-31,-0.346667,,5119.0,2.45,982.0,3,-0.346667
76415,2011-03-31,0.038793,,5768.0,-1.205,690.0,3,0.038793
62906,1981-08-31,-0.131034,,1218.0,31.5,391.0,3,-0.1310339999999999
86965,2014-09-30,-0.056203,,14094.0,22.48,10091.0,3,-0.056203
53663,1975-06-30,0.0608,,4455.0,22.625,774.0,1,0.0607999999999999
12169,1992-12-31,0.08642,,2566.0,22.0,2895.0,1,0.0864199999999999
75841,1990-04-30,0.005862,,10507.0,14.5,2073.0,1,0.005862
66800,1975-01-31,0.035714,,23981.0,-43.5,,1,0.035714
71547,1974-01-31,-0.028302,,1433.0,-12.875,,3,-0.028302
12117,1988-09-30,0.06,,3173.0,6.625,875.0,3,0.06
26606,1999-12-31,-0.034162,,92921.0,19.4375,51408.0,1,-0.034162
69471,1978-03-31,0.076923,,3679.0,-1.75,,1,0.076923
20693,1984-07-31,-0.111111,,25475.0,10.0,8740.0,1,-0.1111109999999999
14687,2016-11-30,0.016852,,100218.0,18.12,120051.0,3,0.016852
20746,2021-05-28,-0.024024,,40000.0,9.75,19359.0,1,-0.024024
34324,1983-11-30,,,6900.0,-13.3125,5961.0,3,0.0
79742,2003-10-31,-0.042553,,14664.0,9.0,49680.0,3,-0.0425529999999999
76161,1973-02-28,-0.081633,,1300.0,-5.625,,3,-0.0816329999999999
47861,2012-11-30,0.006454,,6074.0,11.56,426.0,3,0.0064539999999999
85023,1999-06-30,-0.072961,,15647.0,13.5,17424.0,3,-0.072961
11674,1979-12-31,-0.0875,,74460.0,12.375,10373.0,1,-0.0875
37356,1975-07-31,-0.096386,,822.0,9.375,90.0,2,-0.0963859999999999
58827,1978-11-30,0.02551,,145937.0,25.125,17112.0,1,0.0255099999999999
88409,2005-07-29,-0.049587,,70572.0,1.15,12938.0,3,-0.049587
66325,2007-11-30,-0.192536,,413998.0,38.08,896248.0,3,-0.192536
75857,1996-09-30,0.311037,,52440.0,49.0,69692.0,1,0.311037
81010,2020-09-30,-0.160834,,55112.0,12.47,176191.0,3,-0.160834
11459,1992-11-30,0.84,,4680.0,5.75,5128.0,3,0.8399999999999999
30488,1973-11-30,-0.235294,,1474.0,1.625,43.0,2,-0.235294
19977,2021-04-30,0.00202,,31750.0,9.92,27680.0,3,0.0020199999999999
78077,2001-12-31,0.053014,,12227.0,14.5,8322.0,1,0.0530139999999998
87826,2001-08-31,-0.1875,,42403.0,0.39,82686.0,3,-0.1875
14277,1978-01-31,-0.075601,,85275.0,67.25,11123.0,1,-0.075601
75416,1993-12-31,0.054667,,28563.0,3.875,10808.0,1,0.054667
86067,2006-06-30,,,2922.0,,,1,0.0
87242,2004-11-30,-0.094917,,19806.0,12.73,11692.0,3,-0.094917
79853,1995-03-31,0.11271,,11450.0,7.25,1573.0,2,0.11271
72864,2017-12-29,0.012223,,13735.0,75.11,8434.0,1,0.012223
86969,2000-05-31,-0.069737,,65672.0,88.375,286921.0,3,-0.0697369999999999
77628,1997-11-28,0.121711,,14789.0,21.3125,2135.0,1,0.1217109999999999
72005,1979-07-31,0.130435,,4106.0,-3.25,,1,0.130435
51676,1983-03-31,0.045045,,19159.0,29.0,9283.0,1,0.045045
70632,1998-08-31,-0.309417,,32570.0,9.625,43795.0,3,-0.309417
37496,1996-01-31,-0.085714,,1655.0,2.0,953.0,3,-0.0857139999999999
78945,1993-05-28,-0.003719,,2607.0,15.0,266.0,2,-0.003719
55993,1992-02-28,-0.066038,,4367.0,-3.09375,434.0,3,-0.066038
10170,1992-02-28,-0.066667,,10561.0,0.875,1979.0,3,-0.066667
75957,1998-09-30,-0.050633,,6475.0,4.6875,975.0,2,-0.050633
35044,1996-04-30,0.051282,,62185.0,46.125,37427.0,1,0.051282
80223,2015-04-30,0.082305,,83052.0,13.15,150377.0,3,0.082305
84032,2013-06-28,-0.016216,,427281.0,68.9,655120.0,1,-0.016216
84911,2000-11-30,,,4541.0,,706.0,2,0.0
48557,1991-12-31,0.006993,,11788.0,18.0,54372.0,1,0.006993
35044,1985-11-29,0.138462,,15450.0,37.0,6652.0,1,0.138462
11137,1992-07-31,-0.632653,,2668.0,2.25,14200.0,3,-0.632653
33145,1974-11-29,-0.058824,,3396.0,-4.0,,3,-0.0588239999999999
76215,2009-10-30,-0.064956,,71508.0,11.66,470136.0,3,-0.064956
15222,2016-06-30,0.372881,,58389.0,8.1,221696.0,3,0.372881
83122,1997-02-28,-0.009585,,9156.0,19.375,3683.0,1,-0.0095849999999999
61866,1983-03-31,0.116667,,14535.0,50.25,16733.0,2,0.116667
83188,2006-12-29,0.064821,,352181.0,40.45,411284.0,1,0.064821
11725,1996-09-30,-0.023256,,1900.0,-1.3125,9.0,3,-0.0232559999999999
64419,1979-09-28,0.026316,,1298.0,-9.75,,3,0.026316
82166,1983-07-29,0.029412,,841.0,-2.1875,143.0,3,0.0294119999999999
40571,1974-06-28,-0.006792,,7004.0,6.5,89.0,1,-0.006792
11531,1996-08-30,0.078652,,15091.0,24.0,52796.0,3,0.0786519999999999
71563,1995-02-28,0.104938,,44085.0,22.375,8441.0,1,0.1049379999999999
65294,1979-07-31,0.024691,,1279.0,-10.375,,1,0.024691
89698,2013-04-30,-0.162437,,32625.0,3.3,10971.0,3,-0.1624369999999999
29823,1962-10-31,-0.108696,,576.0,-2.5625,17.0,2,-0.108696
48354,1992-01-31,-0.017647,,82180.0,62.625,42700.0,1,-0.0176469999999999
31624,1963-10-31,-0.010753,,756.0,11.5,170.0,2,-0.010753
84263,2008-03-31,0.005484,,15749.0,33.0,24750.0,3,0.005484
10234,1977-11-30,,,653.0,,,3,0.0
76914,1993-09-30,0.071429,,10185.0,1.875,12053.0,3,0.0714289999999999
49656,1981-03-31,0.07554,,6678.0,37.375,2756.0,1,0.0755399999999999
25291,1967-01-31,0.013158,,2375.0,9.625,248.0,1,0.013158
82555,2010-06-30,-0.190722,,84128.0,1.57,97908.0,3,-0.190722
18948,1975-08-29,-0.05641,,30802.0,22.5,2358.0,1,-0.0564099999999999
10488,1990-07-31,-0.034483,,1104.0,-3.5,49.0,3,-0.034483
89572,2018-05-31,0.033742,,22221.0,33.7,46241.0,3,0.0337419999999999
10028,1999-11-30,-0.037037,,4179.0,3.25,291.0,2,-0.0370369999999999
21055,1970-02-27,0.056604,,10261.0,28.0,598.0,1,0.0566040000000001
79528,2003-03-31,0.038532,,17259.0,11.32,13727.0,3,0.038532
82233,1998-06-30,0.071149,,14042.0,23.5,1793.0,1,0.0711489999999999
91131,2014-02-28,0.040266,,43781.0,59.42,105164.0,4,0.0402659999999999
78009,2003-04-30,-0.000841,,44065.0,11.88,29237.0,3,-0.0008409999999999
79621,1996-11-29,-0.284884,,6432.0,30.75,27223.0,3,-0.284884
86717,2017-07-31,0.108603,,37443.0,28.48,58615.0,3,0.108603
54973,2005-07-29,0.043453,,5557.0,18.25,2030.0,2,0.0434529999999999
75605,2002-01-31,-0.035804,,12670.0,23.16,4686.0,3,-0.0358039999999999
77849,1996-05-31,0.166667,,79077.0,0.21875,461789.0,3,0.1666669999999999
77880,2004-07-30,-0.135593,,44973.0,9.18,39853.0,1,-0.1355929999999999
36127,1992-08-31,-0.007874,,29080.0,31.5,13100.0,1,-0.007874
77411,1993-09-30,0.083333,,5528.0,8.125,6229.0,3,0.0833330000000001
43290,2005-07-29,0.037879,,31367.0,13.7,45749.0,3,0.0378789999999999
11931,1978-04-28,0.0,,751.0,-4.5,,3,0.0
71168,1991-06-28,,,403.0,,,3,0.0
83815,2016-11-30,0.162963,,37544.0,18.7,25630.0,3,0.1629629999999999
76858,2015-02-27,-0.545455,,69834.0,0.17,161240.0,3,-0.545455
45050,1978-04-28,,,35950.0,,,3,0.0
65509,1985-03-29,0.121447,,11566.0,54.25,4844.0,1,0.121447
59141,1978-05-31,0.30303,,1653.0,5.375,2054.0,2,0.3030300000000001
60417,1980-07-31,0.295455,,3882.0,7.125,3163.0,1,0.295455
79051,2006-11-30,0.01304,,15827.0,13.54,4351.0,1,0.0130399999999999
91871,1990-09-28,-0.061453,,12030.0,21.0,18205.0,3,-0.0614529999999999
89270,2004-06-30,-0.011076,,1560.0,31.25,438.0,3,-0.0110759999999999
88474,2000-08-31,-0.319005,,34869.0,18.8125,121956.0,3,-0.319005
62412,1979-10-31,-0.175439,,1190.0,-11.75,,2,-0.175439
10059,1989-12-29,0.141328,,3495.0,-33.3125,4127.0,3,0.1413280000000001
50921,1986-03-31,0.234043,,2637.0,7.25,2520.0,1,0.234043
79731,1995-07-31,-0.02439,,1438.0,10.0,517.0,3,-0.02439
47088,1994-11-30,-0.00907,,6155.0,42.25,293.0,3,-0.00907
75585,1989-03-31,0.033898,,3120.0,7.625,2839.0,3,0.0338979999999999
65270,2008-04-30,0.056555,,12759.0,4.11,4229.0,3,0.0565549999999999
76920,1995-07-31,-0.222222,,11294.0,0.4375,2202.0,3,-0.222222
88439,2002-05-31,-0.186032,,70981.0,12.82,116569.0,3,-0.1860319999999999
78040,1995-05-31,0.0356,,10357.0,12.875,6295.0,1,0.0356
87066,2015-09-30,-0.059979,,65618.0,17.71,44956.0,3,-0.059979
47571,2018-01-31,-0.006029,,2725.0,28.8,341.0,3,-0.0060289999999999
79139,1996-01-31,0.025861,,19907.0,12.625,15765.0,1,0.0258609999999999
62383,1984-07-31,0.001852,,6029.0,13.375,2458.0,1,0.0018519999999999
27836,1969-11-28,-0.09434,,3476.0,18.0,856.0,3,-0.0943399999999999
13121,2011-11-30,,,,,,3,0.0
34948,2019-03-29,-0.047703,,16954.0,75.26,39203.0,1,-0.047703
84751,1965-10-29,0.058394,,1063.0,18.125,614.0,3,0.058394
76454,1997-12-31,-0.030303,,1635.0,8.0,605.0,3,-0.0303029999999999
13626,2015-03-31,-0.027206,,9613.0,14.47,9252.0,1,-0.0272059999999999
79918,2005-11-30,0.003618,,73927.0,6.06,41730.0,1,0.0036179999999998
88811,2009-12-31,0.113596,,56246.0,25.39,129307.0,3,0.113596
13336,2013-04-30,-0.052559,,18945.0,6.85,18929.0,1,-0.052559
16361,1978-10-31,-0.415584,,1276.0,-5.625,,3,-0.4155839999999999
92768,2009-05-29,-0.01,,80000.0,1.188,3606.0,3,-0.01
76565,2010-10-29,0.045692,,250621.0,8.01,527734.0,1,0.045692
83978,1989-08-31,0.0,,1471.0,-14.5,190.0,3,0.0
10506,1987-08-31,-0.129032,,8956.0,-3.375,2134.0,3,-0.129032
62771,1987-02-27,0.0,,1730.0,-0.75,105.0,3,0.0
87497,2000-11-30,-0.607477,,40157.0,1.3125,48813.0,3,-0.607477
84839,1999-07-30,0.272727,,32741.0,3.5,37912.0,3,0.2727269999999999
75152,1997-04-30,0.102206,,8176.0,74.25,3683.0,1,0.102206
40388,1980-06-30,0.006364,,1148.0,-27.5,,3,0.006364
23317,1971-12-31,0.048864,,10833.0,45.5,2632.0,1,0.048864
14306,1995-04-28,-0.052632,,3762.0,20.25,1157.0,1,-0.052632
52484,1991-08-30,0.032051,,1951.0,20.125,644.0,2,0.032051
82583,2004-07-30,-0.058326,,30373.0,30.03,26226.0,3,-0.0583259999999999
24687,1981-11-30,0.04,,4563.0,-16.25,,3,0.04
61129,1974-09-30,-0.272727,,1261.0,-1.0,,2,-0.2727269999999999
60716,1978-11-30,0.228346,,3798.0,19.5,2598.0,1,0.2283459999999999
76946,1991-12-31,-0.172414,,2374.0,1.5,327.0,3,-0.172414
63811,1988-06-30,0.217391,,9891.0,3.5,1148.0,1,0.2173910000000001
88810,2006-02-28,0.219512,,24817.0,9.5,88157.0,3,0.2195119999999999
83690,2004-07-30,0.063272,,7472.0,13.78,13904.0,3,0.063272
16758,1964-08-31,0.051327,,1552.0,73.75,352.0,1,0.0513269999999999
93054,2016-02-29,0.15,,300925.0,3.68,198737.0,1,0.1499999999999999
26606,1970-03-31,0.06536,,2798.0,20.375,193.0,1,0.06536
88332,2018-12-31,-0.144714,,71593.0,0.5987,98416.0,3,-0.144714
32046,1992-07-31,-0.06015,,6058.0,-15.625,193.0,3,-0.06015
26471,1982-06-30,0.0,,4274.0,-0.375,,3,0.0
78100,1997-06-30,-0.009852,,24895.0,25.125,35286.0,3,-0.0098519999999999
18114,2019-06-28,0.003996,,20655.0,-10.05,32133.0,3,0.0039960000000001
78711,1994-08-31,-0.23696,,81097.0,32.0,735665.0,1,-0.23696
63079,1997-06-30,0.079546,,11895.0,17.8125,20688.0,1,0.0795460000000001
15224,2015-07-31,-0.263581,,11407.0,3.66,4831.0,3,-0.263581
77218,1993-09-30,0.0,,5407.0,5.25,17671.0,3,0.0
35457,1967-01-31,0.047619,,290.0,11.0,159.0,2,0.047619
79053,1993-08-31,0.114943,,10590.0,12.125,5353.0,1,0.114943
76317,2005-10-31,-0.115702,,35211.0,1.07,12585.0,3,-0.1157019999999999
89971,2004-05-28,-0.109545,,97414.0,13.9,56895.0,1,-0.109545
90285,2017-01-31,0.105701,,478405.0,0.704,794782.0,3,0.105701
86239,1962-03-30,-0.01626,,3892.0,15.125,854.0,3,-0.01626
89387,2010-08-31,-0.083389,,10963.0,40.86,12118.0,3,-0.083389
89470,2010-06-30,0.004181,,103600.0,84.12,270047.0,3,0.0041809999999999
18411,1961-12-29,-0.053879,,23152.0,54.875,954.0,1,-0.053879
48485,1973-05-31,0.01678,,12496.0,59.75,1024.0,1,0.01678
61532,1999-01-29,0.098214,,5254.0,7.6875,1877.0,2,0.098214
15082,2018-04-30,-0.066116,,14339.0,1.13,5742.0,3,-0.0661159999999999
75524,2003-02-28,0.051625,,1025.0,13.75,37.0,1,0.051625
76201,2019-03-29,0.011891,,253891.0,126.79,710748.0,3,0.011891
47538,1969-12-31,-0.059406,,4577.0,11.875,2490.0,2,-0.0594059999999999
91319,2008-07-31,-0.153169,,5250.0,43.29,26944.0,4,-0.153169
64194,2015-07-31,0.132418,,16919.0,148.46001,38472.0,1,0.1324179999999999
38703,2014-12-31,0.006241,,5187624.0,54.82,3565856.0,1,0.0062409999999999
10866,2018-01-31,-0.114695,,42979.0,29.64,56948.0,1,-0.1146949999999999
76228,1994-06-30,-0.153846,,3209.0,-1.375,846.0,3,-0.153846
89048,2007-09-28,0.028377,,50893.0,9.06,28436.0,3,0.028377
55459,1979-08-31,-0.101695,,2881.0,-3.3125,,3,-0.1016949999999999
79399,1996-09-30,0.06,,4658.0,26.5,3865.0,3,0.06
12240,1982-12-31,-0.352941,,8260.0,1.375,,3,-0.3529409999999999
89553,2012-11-30,0.032913,,5633.0,11.01,3546.0,1,0.0329129999999999
45698,1972-06-30,-0.026316,,2384.0,4.625,444.0,2,-0.026316
22518,1987-09-30,,,1433.0,,,2,0.0
59838,1977-03-31,0.107692,,1204.0,-5.375,,1,0.1076919999999999
86157,2011-01-31,0.050987,,36877.0,6.38,30911.0,3,0.0509869999999998
11938,1992-11-30,0.053333,,3111.0,23.5,203.0,3,0.053333
80446,2011-07-29,0.014753,,52316.0,85.29,99791.0,1,0.014753
78036,1987-09-30,0.4,,1484.0,8.75,1674.0,3,0.3999999999999999
56602,1981-05-29,-0.045455,,2326.0,-3.9375,114.0,2,-0.045455
52230,2008-02-29,-0.025918,,158830.0,26.95,295954.0,1,-0.0259179999999999
12994,2017-06-30,-0.029885,,180727.0,72.16,126125.0,1,-0.029885
90376,2012-01-31,0.066984,,39970.0,10.77,36434.0,1,0.0669839999999999
21135,2005-05-31,0.069812,,41903.0,19.24,67561.0,1,0.0698119999999999
84237,1999-11-30,-0.113402,,3413.0,5.375,4946.0,3,-0.113402
85449,2012-02-29,-0.082516,,57796.0,22.46,64422.0,1,-0.082516
54018,1976-04-30,-0.111111,,427.0,-6.0,,3,-0.1111109999999999
76251,1994-11-30,0.0,,13317.0,0.75,1347.0,2,0.0
85189,1998-04-30,0.4,,11333.0,4.375,1971.0,3,0.3999999999999999
81403,1979-09-28,-0.059322,,2468.0,-13.875,,3,-0.0593219999999999
16603,2021-09-30,-0.070368,,59525.0,35.67,194252.0,1,-0.0703679999999999
13980,1987-01-30,0.039867,,20852.0,39.125,12204.0,3,0.0398670000000001
41515,1976-10-29,-0.125,,4807.0,-0.4375,,1,-0.125
89563,2014-07-31,-0.026734,,750.0,24.927,2336.0,3,-0.026734
80193,1999-03-31,-0.034483,,6288.0,21.0,7705.0,1,-0.034483
77035,1993-05-28,0.153846,,6601.0,7.5,2581.0,3,0.1538459999999999
85033,1985-01-31,0.842105,,34000.0,4.375,13694.0,2,0.8421050000000001
88648,2013-04-30,-0.048684,,82460.0,7.23,73922.0,3,-0.0486839999999999
10253,1987-07-31,,,77398.0,,,2,0.0
65445,1993-12-31,0.018868,,4268.0,-6.75,718.0,1,0.0188680000000001
67889,1986-10-31,0.521739,,2625.0,4.375,657.0,2,0.521739
75499,1987-09-30,0.0,,1112.0,22.75,286.0,3,0.0
33144,1966-04-29,0.083333,,582.0,3.25,135.0,2,0.0833330000000001
51510,1971-10-29,-0.120567,,1087.0,15.5,241.0,2,-0.1205669999999999
36768,1987-04-30,-0.116883,,4807.0,17.0,1249.0,3,-0.1168829999999999
92597,2020-08-31,0.084844,,74731.0,31.71,104083.0,1,0.0848439999999999
36848,1980-11-28,0.230769,,1922.0,-4.0,,3,0.230769
77576,2006-03-31,0.051326,,18891.0,36.87,17291.0,3,0.0513259999999999
77446,1996-10-31,-0.227273,,3445.0,12.75,3192.0,3,-0.227273
24045,1959-07-31,0.157895,,2448.0,38.5,163.0,1,0.1578949999999999
71837,1987-09-30,0.019868,,1000.0,19.25,2152.0,3,0.0198679999999999
34921,1963-08-30,-0.009174,,141.0,-13.5,22.0,2,-0.009174
78829,1989-07-31,0.00885,,13272.0,28.5,346.0,3,0.00885
51094,1976-01-30,0.933333,,1005.0,7.25,348.0,1,0.933333
10116,2004-01-30,,,14427.0,,,3,0.0
35781,1991-09-30,-0.004464,,32079.0,27.875,9340.0,1,-0.004464
80424,2006-07-31,-0.124075,,56603.0,23.18,187375.0,1,-0.124075
90651,2015-09-30,-0.01086,,5798.0,10.67,3568.0,1,-0.0108599999999999
64012,1986-06-30,-0.096552,,4431.0,16.375,3246.0,3,-0.0965519999999999
42235,1966-07-29,0.0,,914.0,47.125,139.0,1,0.0
77604,2010-01-29,0.003012,,802989.0,3.33,3115530.0,1,0.003012
